id,user_id,setting_id,task_id,answer
971,2016211454,4,14,澳大利亚演员，1968年生人，初学新闻，后涉足喜剧，进入演艺圈后以硬汉形象闻名，代表作金刚狼
972,2016211454,4,10,祛风湿，活血排脓，止痛
973,2016211454,4,17,类似于老年妇女花白的发色，但发型仍是年轻人的款式
974,2016211454,4,15,是
975,2016211454,4,13,华语流行女歌手、主持人、演员，生长于美国，后返回台湾。丈夫为陈建州。
976,2016211454,4,16,1947年创立，位于云南省大理州，是云南省重点中学。
977,2016211454,4,3,定频空调工作频率与市电的50赫兹一致，不可更改，只有开关两状态。变频空调可实现压缩机无级变速，主动适应环境温度。
978,2016211454,4,11,是
979,2016211454,4,20,是
980,2013012692,1,10,消炎，治感冒，美容，镇痛
981,2013012692,1,14,金刚狼澳大利亚人终身成就奖
982,2013012692,1,11,是
983,2013012692,1,20,是
984,2013012692,1,3,省电温差小
985,2013012692,1,19,100或120
986,2013012692,1,6,刘云鹏刘凯翔分数忘了
987,2013012692,1,13,美籍华裔台湾双胞胎歌曲传唱度高
988,2013012692,1,17,没有收获
989,2013012692,1,9,因为青蓝素什么的，似乎有点好处，但是效果不是很大
990,2013012692,1,2,拍照，出入境管理局交表，身份证原件和复印件
991,2013012692,1,12,没找到
992,2013012692,1,7,执子之手，与子偕老
993,2013012692,1,5,精神失常男子非恐怖袭击不知道是20来人受伤还是没人受伤
994,2013012692,1,8,是
995,2013012692,1,1,温州，广州，徐州
996,2013012692,1,18,蹩脚走路不稳
997,2013012692,1,4,广州塔沙面陈家祠上下九
998,2013012692,1,16,滇西自由
999,2013012692,1,15,是
1000,2016310173,2,17,"""是一种黑灰白渐变的发色,可以让人看起来很酷很性感"""
1001,2016310173,2,2,"""首先要去户口所在地的的公安局办理港澳通行证,再办理香港签注.这个步骤也可以交给旅行社来完成,这样比较省事"""
1002,2016310173,2,14,休杰克曼是1968年出生的澳大利亚男演员，他已经结婚18年，代表作有X战警，金刚狼，悲惨世界等
1003,2016310173,2,3,变频空调在长时间下更省电，制冷制热更快，但缺点是更贵
1004,2016310173,2,12,情歌之花
1005,2016310173,2,13,"""范玮琪是1976年出生的美籍华裔,是演员和歌手，老公是黑人，有一对双胞胎儿子"""
1006,2016310173,2,15,是
1007,2016310173,2,18,是瘸腿的意思，也可以形容一个人的行为很尴尬，很差劲
1008,2016310173,2,9,我认为这个说法是对的，蓝莓中丰富的果胶和花青素对心脏和眼睛很好
1009,2016310173,2,10,祛风湿，消肿，止痛，活血，排脓
1010,2016310173,2,5,"""一名23岁男子充入影院开始扫射,有人趁乱报警，警察来了之后凶手被击毙"""
1011,2016310173,2,16,"""下关一中位于云南省大理市,是一所省重点中学"""
1012,2016310173,2,8,是
1013,2016310173,2,1,郑州，赣州，福州，抚州，常州，徐州
1014,2016310173,2,7,关关雎鸠在河之洲，窈窕淑女君子好逑
1015,2016310173,2,6,"""理科状元是刘凯翔，分数是660,由于我刚才身体错误，所以没看文科状元"""
1016,2016310173,2,19,"""旺季成人票120,淡季100,学生票不是很清楚"""
1017,2016310173,2,4,长隆，广州塔，沙面，中山纪念馆，上下九步行街
1018,2016310173,2,11,是
1019,2016310173,2,20,是
1020,2016211123,3,3,变频空调是一种随着环境温度的改变自动调节频率的空调，定频是频率不变的空调，变频空调相对省电，但价格高，定频空调在如果使用时间不长的情况下是有优势的
1021,2016211123,3,2,到户口所在地，办理港澳通行证并获得个人旅游访问签注。
1022,2016211123,3,8,seems like everybody's  got a price .I want  to know their  sleep
1023,2016211123,3,17,就是一种时髦的头发烫染方式，颜色是灰色，有点象老人的头发
1024,2016211123,3,1,广州，贵州，杭州，兰州，苏州，常州，泰州，
1025,2016211123,3,19,淡季，100旺季，120
1026,2016211123,3,4,白云山风景区越秀公园中信广场车站瀑布长隆欢乐园，水上世界
1027,2016211123,3,5,德国黑森州菲恩海姆电影院，受伤人数20到50，凶手已被击毙
1028,2016211123,3,18,瘸子，腿不好。比较尴尬，差劲
1029,2016211123,3,7,关关雎鸠，在河之洲，所谓伊人，在水一方蒹葭苍苍，白露为霜
1030,2016211123,3,14,1968年出生，澳大利亚人，演员，曾获澳大利亚最美歌剧演员奖，身体很强健
1031,2016211123,3,6,理科状元刘云鹏，分数是709文科状元王凯翔，分数660
1032,2016211123,3,13,1976年出生在美国，是美籍华裔，高中在台湾读，后来在美国读了一个大二，然后休学后回台湾，走入歌手届，第一首唱片，范范的世界，比较有明的是其最初的梦想，丈夫为陈建州，同时最近几年拍过被偷走的三年
1033,2016211123,3,9,蓝莓中有一种花青素，有活化视网膜的功效，从而强化视力
1034,2016211123,3,16,下关一中是在云南大理，是一所一等一高级中学，经常有高考状元出现
1035,2016211123,3,15,找到了
1036,2016211123,3,10,祛风湿，活血，止痛
1037,2016211123,3,12,找到了情歌之花
1038,2016211123,3,11,找到了
1039,2016211123,3,20,找到了
1040,2013012056,4,6,理：刘云鹏709文：刘凯翔660
1041,2013012056,4,10,祛风解表散寒头痛结石美容养颜
1042,2013012056,4,7,"""死生契阔,与子成说。执子之手，与子偕老。"""
1043,2013012056,4,9,含有vma花青素可以缓解视疲劳提高夜视力
1044,2013012056,4,17,和奶奶灰相似，但没搜索出结果，没直观认识
1045,2013012056,4,12,是，情歌之花
1046,2013012056,4,16,云南大理 重点中学 一级一等中学 十易校名 三迁校址 有学生拿过高考第一
1047,2013012056,4,8,是
1048,2013012056,4,20,是
1049,2013012056,4,5,"""有媒体报道伤25人，政府澄清无人伤亡，但时间不太对，但政府澄清完还有说有伤亡的,枪手被击毙，应该与恐怖组织无关"""
1050,2013012056,4,1,苏州宿州扬州杭州福州温州郑州
1051,2013012056,4,14,澳大利亚悉尼 19681012 托尼奖 悲惨世界 金秋奖影帝 狼叔 第三次最后一次演金刚狼 老婆狄波拉
1052,2013012056,4,15,是
1053,2013012056,4,2,港澳通行证和签证
1054,2013012056,4,4,白云山风景区
1055,2013012056,4,13,出生于美国俄亥俄州歌手主持人最初的梦想陈建州双胞胎儿子
1056,2013012056,4,3,频率是否变化导致压缩机转速是否可以变化变频可变定频不可变
1057,2013012056,4,11,是
1058,2013012056,4,19,"""淡季100,网购95,学生50旺季120，网购110，学生60"""
1059,2013012056,4,18,1：瘸腿2：蹩脚，尴尬
1060,2016211313,1,15,是
1061,2016211313,1,18,瘸腿的人；蹩脚，差劲
1062,2016211313,1,14,出生于澳大利亚悉尼，凭借影视方面多次获奖，作品有：金刚狼，x战警，悲惨世界等
1063,2016211313,1,10,祛风，止痛，止血，降血压，消肿，通鼻窍
1064,2016211313,1,13,出生年月日，出生地点，职业，代表作，丈夫，家人的介绍，还有她的照片，微博
1065,2016211313,1,3,压缩机上的原理不同，变频可以智能地根据室温来实现恒定控温，定频只能人为控制，而且容易造成温度忽冷忽热，也比较费电
1066,2016211313,1,11,找到了
1067,2016211313,1,12,找到了
1068,2016211313,1,6,文：刘凯翔 660 理：刘云鹏 709
1069,2016211313,1,7,关关雎鸠，在河之洲，窈窕淑女，君子好逑
1070,2016211313,1,9,是有好处的，用眼过度会浪费视红素，蓝莓中的花青素会促进视红素再生，而且蓝莓富含维生素a，可以很好的缓解眼部疲劳
1071,2016211313,1,17,并没有查询到婆婆灰的相关内容
1072,2016211313,1,1,锦州，广州，郑州，荆州，赣州，温州
1073,2016211313,1,8,是
1074,2016211313,1,19,95
1075,2016211313,1,5,一蒙面男子在2016.6.23在德国电影院向众人开枪，造成50人受伤
1076,2016211313,1,4,广州塔，陈家祠，烈士陵园，上下九步行街，长隆旅游景区
1077,2016211313,1,2,港澳通行证，旅游签注
1078,2016211313,1,20,是
1079,2016211313,1,16,是云南省大理市的一所学校，位于云南省大理市龙溪路，是一所云南省重点中学
1080,2015311241,2,11,是
1081,2015311241,2,20,没有
1082,2015311241,2,13,国籍  家庭组成  微博 性格特点
1083,2015311241,2,7,一日不见，如三秋兮
1084,2015311241,2,6,刘云鹏  705  理科刘凯翔  600分左右  文科
1085,2015311241,2,2,去香港只需要一种证件，就是《港澳通行证》。办理《港澳通行证》的话，看你的户口所在地。自由行：如果你的户口是广东省及28个城市(即是上海、北京、南京、苏州、无锡、杭州、宁波、台州、福州、厦门、泉州、天津、重庆、成都、济南、沈阳、大连、南昌、长沙、南宁、海口、贵阳、昆明、石家庄、郑州、长春、合肥和武汉)的居民，可以办理自由行签注，可以自行直接到公安局出入境管理局办理“港澳通行证”，证件工本费100元，签注费20元/注/次。第一，需要到出入境管理处领取表格，据实填好后，加盖单位公章（如无单位，可盖户口所在地派出所公章） 第二，去护照照片专照点，照蓝底光面二寸照，上表中贴一张，再多附一张，随表交，广东省的必须是数码照（其他地方不清楚），并有网络提交回执。第三，身份证复印件两张，户口复印件一张 第四，以上全部准备好，请带好身份证、户口本去出入境办证大厅就可以了，必须本人去。15个工作日后可以领证。团队游如果不属于自由行开放地区的居民，不可以自行办理，不可以使用自由行方式，需由公安局指定的合法旅行社代办证件并跟团前往。深圳工作的外地劳工，如果不是自由行开发地区的户口，凭新发的居住证和单位证明，可以申请香港定点游，只能去香港迪斯尼，其他地方不可以去，必须跟团。这种方式今年11月份落实
1086,2015311241,2,1,贵州  郑州 沧州   兰州  
1087,2015311241,2,14,"休·杰克曼(Hugh Jackman)，1968年10月12日出生于悉尼，澳大利亚电影演员。1994年，出演他第一部电视剧《科瑞丽》。1999年凭美国歌剧《奥克拉荷马》并入围英国""奥利佛奖""年度最佳歌剧演员。2000年凭《X战警》系列中的""金刚狼""而成为好莱坞明星，被影迷们称为""狼叔""。2004年凭借《来自奥兹的男孩》的演出而拿到一座托尼奖。之后，他连续三年担任托尼奖颁奖晚会的主持人。2006年，主演《致命魔术》。2011年，主演电影《铁甲钢拳》。2012年凭借音乐剧电影《悲惨世界》中冉·阿让一角获得第70届金球奖音乐喜剧类最佳男主角，并获得当年英国电影学院奖和奥斯卡的最佳男主角双项提名。2013年9月，西班牙圣塞巴斯蒂安电影节授予其终身成就奖。"
1088,2015311241,2,9,蓝莓中有视红苷，内含视红素，视红素是传递外界刺激至眼睛至大脑的重要物质，因此吃蓝莓对眼睛好
1089,2015311241,2,17,灰色加白色，两色渐变
1090,2015311241,2,12,情歌之花
1091,2015311241,2,10,白芷分类白芷正在加载白芷白芷，柱白芷或云南牛防风，川白芷，香棒，茞。白芷-画图【商品名】杭白芷，又名浙白芷、香白芷。为产于浙江者。川白芷，又名库页白芷。为产于四川者。祁白芷，又名兴安白芷，为产于河北安国，定县者。禹白芷：又名会白芷。为产于河南禹州、长葛者。亳白芷：又名白芷，为产于安徽亳州。处方名白芷正在加载白芷白芷，香白芷。hh植物形态①兴安白芷，又名：达乌里当归，走马芹。多年生草本，高可达2.5米。根粗大，直生，有时有数条支根。茎粗大，近于圆柱形，基部粗约5～9厘米，中空，通常呈紫红色，基部光滑无毛，近花序处有短柔毛。茎下部的叶大；叶柄长，墓部扩大呈鞘状，抱茎；叶为2～3回羽状分裂，最终裂片卵形至长卵形，长2～6厘米，宽1～3厘米，先端锐尖，边缘有尖锐的重锯齿，基部下延成小柄；茎上部的叶较小，叶柄全部扩大成卵状的叶鞘，叶片两面均无毛，仅叶脉上有短柔毛.复伞形花序顶生或腋生，总花梗长10～30厘米；总苞缺如或呈1～2片膨大的鞘状苞片，小总苞14～16片，狭披针形，比花梗长或等长；花萼缺如；花瓣5，白色，卵状披针形，先端渐尖，向内弯曲；雄蕊5，花丝细长伸出于花瓣外：子房下位，2室，花柱2，短，基部黄白色或白色。双悬果扁平椭圆形或近于圆形，分果具5果棱，侧棱成翅状。花期6～7月。果期7～9月。多生于河岸、溪边，以及沿海的丛林砾岩上。分布黑龙江、吉林、辽宁等地。栽培于四川、河北、河南、湖北、湖南、安徽、山西等地。本植物野生种的根，在东北作独活用，商品称香大活，参见独活条。②川白芷，又名：异形当归。多年生草本，高1～2米。根直生，下面有数条支根。茎直立，圆柱形，中空，表面有细棱。叶互生；茎下部的叶2～3回3出式羽状全裂，最终裂片长卵形至披针形；叶柄鞘状，抱茎；茎上部的叶片逐渐简化成广阔膨大的叶鞘；叶边缘有不规则锯齿，上面绿色，下面灰白色至淡绿色，两面均无毛，仅叶脉上有短刚毛，复伞形花序顶生，总花梗长15～20厘米；总值缺，小总苞数枚，狭披针形至线形，较小伞梗为长；花萼不明显；花瓣5，白色，广卵形至类圆形，先端微凹，中央有一小舌片向内折曲；雄蕊5，花药椭圆形：子房下位，2室，花柱2。双悬果长椭圆形，分果右明显的5棱，侧棱有较木质化的翅。花期5～6月。果期6～7月。生长于山地林缘。分布黑龙江、吉林、辽宁。栽培于四川、山东等地。③杭白芷，又名：浙白芷、台湾当归。多年生草本，高1～2米。根圆锥形，具4棱。茎直径4～7厘米，茎和叶鞘均为黄绿色。叶互生；茎下部叶大，叶柄长，基部鞘状抱茎，2～3回羽状分裂，深裂或全裂，最终裂片阔卵形至卵形或长椭圆形，先端尖，边缘密生尖锐重锯齿，基部下延成柄，无毛或脉上有毛；茎中部叶小；上部的叶几仅存卵形囊状的叶鞘，小总苞片长约5毫米，通常比小伞梗短；复伞形花序密生短柔毛；花萼缺如；花瓣黄绿色；雄蕊5，花丝比花瓣长1.5～2倍；花柱基部绿黄色或黄色。双悬果被疏毛。花期5～6月。果期7～9月。分布浙江、台湾等地。浙江、江苏有栽培。④云南牛防风，又名：滇白芷、粗糙独活。多年生草本，全株被粗糙的刺毛。主根纺锤形。茎下部叶具柄，柄长2～4厘米，基部有宽阔叶鞘，叶片2回羽状深裂，长5～20厘米，宽5～7厘米，裂片宽卵形至长椭圆形，长2.5～5厘米，上面深绿色，粗糙细皱，下面浅绿色，边缘具不等齿牙；茎上部叶与茎下部叶相似。复伞形花序顶生和侧生；伞梗13～20；总苞缺或有1～3枚，线状披针形；小总苞片4～5，线形；花2型，边缘花较大，不整齐，中心花近于整齐；萼齿5，线状三角形；花瓣5，白色，先端2裂；雄蕊5；子房近于无毛。双悬果倒卵形或卵形，长7～8毫米，分果具5条细棱。花期5～7月。果期8～10月。分布云南、四川。云南有栽培。⑤滇白芷为植物云南牛防风的干燥根。直径0.2～1.5厘米，分枝或不分枝，下部细。外表棕黄色，多深纵纹，时有支根痕，上部有横皱纹。质脆。断面皮部类白色，散有棕色油点及裂隙，形成层不明显，木质部淡黄色，占全径1/3。商品多已切成厚约1厘米以下的厚片。气芳香，味辣而苦。主产云南。含异欧前胡素(isoimperatorin)、欧前胡素(imperatorin)、佛手柑内酯(bergapten)、珊瑚菜素(phellopterin)、氧化前胡素(oxypeucedanin)等。[炮制]拣去杂质，用水洗净，浸泡，捞出润透，略哂至外皮无滑腻感时，再闷润后，切片干燥。①《雷公炮炙论》：采得白芷后，刮削上皮，细锉，用黄精亦细锉，以竹刀切，二味等分，蒸一伏时后出，于日中晒干，去黄精用之。②《纲目》：今人采(白芷)根洗甜寸截，以石灰拌匀晒收，为其易蛀并欲色白也。入药微焙。[性味]辛，温。①《本经》：辛，温。②《别录》：无毒。③《滇南本草》：性温，味辛微甘。④《药物图考》：有小毒，臭香，味辛。[归经]入肺、脾、胃经。为阳明经引经药。①《珍珠囊》：足阳明胃、手阳明大肠、手太阴肺经。②《雷公炮制药性解》：入肺、脾、胃三经。③《本草经解》：入足厥阴肝经、足阳明胃经、手阳明大肠经
1092,2015311241,2,19,学生60   成人110   网络价95，但不保证真伪
1093,2015311241,2,16,云南大理  重点中学
1094,2015311241,2,4,十大旅游美景，分别是：百粤冠祠（陈家祠）、云台花园（白云山风景名胜区）、五羊仙庭.镇海楼（越秀公园、广州博物馆）、辛亥之光（中山纪念堂、黄花岗公园）、广州世界大观、莲花晓晴（莲花山旅游区）、东方游.情中留（东方乐园）、西关商廊（广州商业步行街）、六榕花塔（六榕寺）。广州既有风景名胜，也是商业旺地，时尚Shopping当然要首选北京路步行街（位处中山五路，无人不晓，地铁直达），丽柏和友谊广场（淘金路，高档购物地区，品牌集散地），天河城和正佳广场（位处体育西路，中档购物，地铁直达），中华广场和宏城广场、恒宝广场、流行前线（年轻人聚焦，中山三路，地铁直达），新光百货和上下九步行街（老牌步行街，中山六路，地铁直达），越富广场（80后便宜时尚，人民北路）。
1095,2015311241,2,15,是
1096,2015311241,2,5,【环球时报驻德国特约记者 青木】一名持枪蒙面男子23日冲进德国黑森州菲恩海姆一座影院内，挟持数十名人质。一开始，不少媒体称，至少25人受伤，但黑森州政府后来表示，无人在这起案件中受伤，枪手已被警察击毙。德国《图片报》称，有全副武装的蒙面男子冲进影院，该男子肩膀上绑有子弹带，没等众人反应过来，就开始扫射。影院内有观众趁机报警。英国广播公司(BBC)称，在得知影院发生枪击后，黑森州特警赶往现场采取行动，将枪手击毙。黑森州政府表示，无人因枪击受伤，但有报道说，有人因警察行动时投放的催泪弹感到不适。
1097,2015311241,2,18,瘸子
1098,2015311241,2,3,提问请输入关键字 宝宝知道火爆的备孕、怀孕、育儿社区立即下载格力：变频空调和定频空调的区别是什么十分钟内有问必答，下载百度知道立即下载专业回答变频空调和定频空调的区别主要是变频可以自动加热制冷，可以维持房间一直保持在设定温度。而定频只能加热/制冷到设定温度后，不在工作了。变频空调：变频空调中都装有变频器，这个变频控制器是如何工作的呢？国内规定的电压220V，频率50Hz的电流经整流滤波后得到310V左右的直流电，此直流电经过逆变后，就可以得到用以控制压缩机运转的变频电源，这就能将50赫兹的电网频率转变为30-130赫兹，变频空调就是一种使用变频压缩机和模糊控制技术的空调器，能根据室内气温的变化，调节制冷速度。一个15平方米的房间，变频空调比定频式调温速度快6~10分钟。达到设定温度后，变频空调又能以仅为定频空调10%的功率低速运转，以调节温度细微损耗，维持恒温状态。定频空调，是一种用于给空间区域（一般为密闭）提供处理空气温度变化的机组。它的功能是对该房间（或封闭空间、区域）内空气的温度、湿度、洁净度和空气流速等参数进行调节，以满足人体舒适或工艺过程的要求。是国家入户电网电压为220伏、50赫兹，在这种条件下工作的空调称为定频空调。由于供电频率不能改变，传统定频空调的压缩机转速基本不变，依靠不断地“开、停”压缩机来调整室内温度，其一开一关之间容易造成室温忽冷忽热，并消耗较多电能。
1099,2015311241,2,8,"""中国好声音第三期中的吴莫愁唱的《price tag》是什么歌呢？《price tag》是Jessie J录音室专辑《Who You Are》中第二波单曲，与美国当红新人B.O.B合作的， 发行首周即空降英国单曲榜冠军宝座。price tag的中英文歌词Jessie J – Price Tag身价牌　　Seems like everybody’s got a price 既然人人都有身价　　I wonder how they sleep at night 我想知道他们晚上如何安睡　　When the sale comes first 流言排在前面　　And the truth comes second 而真相随后才到　　Just stop, for a minute and 停下来 缓解一会儿　　Smile 和微笑着　　Why is everybody so serious 为何人人都杞人忧天　　Acting so damn mysterious 一副神神秘秘的样子　　You got your shades on your eyes 眼中的灰暗如何剔除　　And your heels so high 又穿这么高的高跟鞋　　That you can’t even have a good time 那活该你倒霉　　Everybody look to their left (yeah) 人人向左看看（耶）　　Everybody look to their right (ha) 人人向右看看（哈）　　Can you feel that (yeah) 难道感觉不到吗（耶）　　We‘ll pay them with love tonight… 爱能让你今晚圆满…　　It’s not about the money, money, money 这无关金钱　　We don’t need your money, money, money 我们不需要你的金钱　　We just wanna make the world dance 我只要世人跟我手舞足蹈　　Forget about the Price Tag 共同忘掉身价牌　　Ain’t about the (uh) Cha-Ching Cha-Ching 不是关于（哼）金钱 金钱　　Aint about the (yeah) Ba-Bling Ba-Bling 也不是关于（耶）穿金戴银　　Wanna make the world dance 只想让世人共舞　　Forget about the Price Tag 共同忘掉身价牌　　We need to take it back in time 我们想要让时光轮回　　When music made us all UNITE! 音乐让我们众志成城！　　And it wasn’t low blows and video Hoes 但并不是不堪入目的视频　　Am I the only one gettin… tired? 难道我是唯一一个守旧派？　　Why is everybody so obsessed? 为什么人人对此着迷？　　Money can’t buy us happiness 满足与快乐 金钱无法买到　　Can we all slow down and enjoy right now 我们就不能停 活在当下　　Guarantee we’ll be feelin 我能保证是个好方法　　All right 极好的　　Everybody look to their left (yeah) 人人向左看看（耶）　　Everybody look to their right (ha) 人人向右看看（哈）　　Can you feel that (yeah) 难道感觉不到吗（耶）　　Well pay them with love tonight… 爱能让你今晚圆满…　　It’s not about the money, money, money 这无关金钱 金钱 金钱　　We don’t need your money, money, money 我们也不需要人们的金钱 金钱 金钱　　We just wanna make the world dance 我只要世人跟我手舞足蹈　　Forget about the Price Tag 共同忘掉身价牌　　Ain’t about the (uh) Cha-Ching Cha-Ching 不是关于（哼）金钱 金钱　　Aint about the (yeah) Ba-Bling Ba-Bling 也不是关于（耶）穿金戴银　　Wanna make the world dance 只想让世人共舞　　Forget about the Price Tag 共同忘掉身价牌　　Yeah yeah 耶耶　　well, keep the price tag 好吧 继续生活在标签下　　and take the cash back 把现金全部拿回来　　just give me six streams and a half stack 只要给我六首音频和500MB（注：stack电脑术语 等于1GB）　　and you can keep the cars 你就可以得到我的车　　leave me the garage 开出我的车库　　and all I..而我呢……　　yes all I need are keys and garage 是啊 我只要吉他和音符陪伴我　　and guess what, in 30 seconds I’m leaving to Mars 猜想着，我在30秒能飞向火星　　yes we leaving across these undefeatable odds 是的，我们将不朽打破并抛离　　its like this man, you can’t put a price on life 像这传奇人物 你无法给其定价　　we do this for the love so we fight and sacrifice everynight 每晚战斗和牺牲 一切都是为了爱　　so we aint gon stumble and fall never 所以我们永远不会堕落　　waiting to see, a sign of defeat uh uh 看着吧，你们的标志注定失败　　so we gon keep everyone moving there feet 所以我们要大家继续前进　　so bring back the beat and everybody sing 重复这节奏 大家一起唱　　It’s not about the money, money, money 这无关金钱 金钱 金钱　　We don’t need your money, money, money 我们也不需要人们的金钱 金钱 金钱　　We just wanna make the world dance 我只要世人跟我手舞足蹈　　Forget about the Price Tag 共同忘掉身价牌　　Ain’t about the (uh) Cha-Ching Cha-Ching 不是关于（哼）金钱 金钱　　Aint about the (yeah) Ba-Bling Ba-Bling 也不是关于（耶）穿金戴银　　Wanna make the world dance 只想让世人共舞　　Forget about the Price Tag 共同忘掉身价牌　　It’s not about the money, money, money 这无关金钱 金钱 金钱　　We don’t need your money, money, money 我们也不需要人们的金钱 金钱 金钱　　We just wanna make the world dance 我只要世人跟我手舞足蹈　　Forget about the Price Tag 共同忘掉身价牌　　Ain’t about the (uh)Cha-Ching CHa-Ching 不是关于（哼）金钱 金钱　　Aint about the (yeah) Ba-Bling Ba-Bling 也不是关于（耶）穿金戴银　　Wanna make the world dance 只想让世人共舞　　Forget about the Price Tag 共同忘掉身价牌　　Yeah yeah 耶耶　　oo-oooh 哦哦　　Forget about the Price Tag 共同忘掉身价牌Price Tag是什么意思？price tag 的中文字面意思是：价格标签，标价条。"""
